age,days_since_last_login,avg_time_spent,avg_transaction_value,points_in_wallet,joining_day,joining_month,joining_year,last_visit_time_hour,last_visit_time_minutes,last_visit_time_seconds,gender_M,gender_Unknown,region_category_Town,region_category_Village,membership_category_Gold Membership,membership_category_No Membership,membership_category_Platinum Membership,membership_category_Premium Membership,membership_category_Silver Membership,joined_through_referral_No,joined_through_referral_Yes,preferred_offer_types_Gift Vouchers/Coupons,preferred_offer_types_Without Offers,medium_of_operation_Both,medium_of_operation_Desktop,medium_of_operation_Smartphone,internet_option_Mobile_Data,internet_option_Wi-Fi,used_special_discount_Yes,offer_application_preference_Yes,past_complaint_Yes,feedback_Poor Customer Service,feedback_Poor Product Quality,feedback_Poor Website,feedback_Products always in Stock,feedback_Quality Customer Care,feedback_Reasonable Price,feedback_Too many ads,feedback_User Friendly Website
79,329,36.31229885638768,223.0242788435619,110.81888781435656,20,6,2022,5,10,41,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0
38,94,93.00481858575631,745.5187197036241,207.63094563828326,30,8,2020,8,33,10,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
52,258,72.98455434565825,662.7773111865617,266.30187170515967,3,6,2023,13,31,19,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
28,155,84.11769700461468,874.968015991958,9.982575631937717,13,6,2023,10,25,38,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,264,21.456760142155268,935.5129155202363,492.03202747434784,6,2,2017,17,24,33,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
58,359,43.4184439933843,742.951043824176,63.38876323425491,20,3,2019,22,30,15,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1
40,75,30.387447687684546,356.4422352841253,423.6221740580909,10,11,2015,5,51,46,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0
21,71,32.18570595548691,926.265675621272,246.89445603519871,13,9,2020,19,39,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0
25,59,18.011119876169282,623.1620501351305,335.2404346669332,19,2,2023,21,46,47,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
79,199,52.94559758994202,741.381572381684,324.7732301066925,4,8,2017,8,27,40,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
53,271,22.682891590982315,587.4925586428503,287.3754496607697,12,7,2015,19,41,59,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0
43,135,1.3833122383007348,383.8362322239421,23.44107669146467,27,1,2017,13,53,14,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1
79,104,36.84564687006666,496.34207307057505,335.47444297811774,12,5,2017,15,16,51,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1
20,352,74.92295996985663,741.8188315935671,278.78401546915944,8,12,2021,1,32,25,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1
48,35,13.632972892742844,386.99448526128526,274.85718005437894,20,7,2021,13,6,17,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
58,114,81.85906164886951,377.37742663066086,306.08812534376545,23,12,2020,9,26,21,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
61,311,61.22929368166978,927.0528461879127,19.607707463840608,25,1,2021,1,0,28,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
74,85,2.1127651108754697,47.45880338819482,411.9040410671461,25,7,2020,16,16,24,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
54,196,9.897951847127537,374.30095484238853,271.9259853936303,14,8,2019,18,13,15,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
44,16,20.233303643847538,649.4733698556784,160.5861239182827,23,4,2016,10,44,7,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0
35,29,25.763305119244365,468.77600152782827,417.641525455688,27,9,2015,17,15,27,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
66,87,22.029451518166287,788.7070809430859,402.66400438601244,13,3,2018,14,7,58,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
43,116,57.49469691033489,94.65702311899652,447.52715990292785,17,3,2015,19,40,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1
54,340,71.08965294795303,290.66644589172444,85.47658335786195,20,3,2024,7,5,8,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0
57,272,40.45717647948726,80.74015834152337,209.60429327865737,23,5,2015,10,12,49,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1
69,68,60.99032333146209,12.75589290970058,386.28401969856054,1,4,2015,10,24,7,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1
75,228,16.685465459630976,732.8439454333384,456.5879944507672,21,8,2016,4,44,28,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
65,144,54.12022230157528,66.92153385550557,261.40253834290905,22,12,2015,9,7,41,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0
18,201,5.8291037298616555,507.99848096226293,41.79174394108836,26,4,2020,11,27,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1
47,163,4.5877270531750245,457.7756555870534,405.8869414006136,7,4,2024,1,43,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
70,149,53.463778669699316,633.9987580875368,55.906445998816224,19,10,2021,11,8,6,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1
24,138,48.79281867226046,749.0853218064243,181.7284848709283,20,10,2021,9,0,8,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
27,186,20.5406142031255,866.6745162997936,243.78787299498322,20,8,2020,18,58,25,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0
52,71,10.206981329427377,674.0936230634903,135.7386278430489,6,11,2024,22,59,55,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1
18,216,72.41099313233549,645.3671334113825,115.97003145652867,2,4,2018,12,50,20,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
29,231,22.01412520182409,674.5884471521914,59.506522632806366,26,7,2017,22,20,59,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0
57,206,16.73237853186556,780.7225836482164,89.86476522284309,4,1,2020,8,52,49,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0
27,346,14.556655733540188,476.7975555439935,149.85228285715414,14,3,2017,0,25,50,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1
39,106,1.9000159540639836,556.853792513131,465.26859150469073,26,2,2016,7,24,58,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
79,323,76.85615761384098,342.1844864330586,145.84005070230026,29,9,2017,18,25,36,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
54,34,6.009852881398608,825.6762216373895,189.90115969372462,10,10,2017,20,4,26,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0
66,162,38.76517223169929,460.0161473340553,62.06886216830232,11,8,2015,14,36,55,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1
71,243,87.57571105610661,31.13421105782755,163.5940752246402,3,11,2022,22,47,24,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0
38,220,80.67903848672542,254.5504019377979,407.15510888408465,11,7,2015,3,33,45,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
70,358,97.89532972200566,509.8776176453494,214.046019291373,1,5,2015,3,59,45,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
70,107,85.87678143400318,126.09367229508757,462.3182780727688,22,4,2017,7,35,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0
69,110,26.848399855692332,857.2281446800577,109.723023596838,3,10,2023,15,31,37,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0
66,328,93.43234692350448,765.6238787388985,443.63531449772046,24,6,2018,14,8,7,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
32,286,14.979194279558586,626.0150812927394,170.13039950864479,10,11,2024,18,30,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0
48,298,15.542811413626284,708.9908056116159,41.80803959507195,23,5,2015,21,28,54,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
75,232,68.7145730589269,903.676330540726,374.05251606879995,13,2,2018,21,27,54,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0
67,105,48.12030703961763,761.5054277859916,479.40048408459154,30,12,2015,12,57,36,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
21,141,1.7171137883398107,103.53862101208037,284.96849158082165,21,11,2018,19,18,45,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0
68,47,42.41238800802534,76.3986153686256,311.38558100641933,29,1,2015,2,23,14,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1
75,106,74.77148767904411,576.4862867314946,162.47760337794344,31,7,2022,11,36,32,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0
79,86,94.27530880807655,387.0384940744588,1.9840040885866772,13,5,2024,11,59,50,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
20,153,11.452107081174223,356.54437574686193,259.75952461771953,20,2,2015,3,15,31,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1
18,346,6.193091870348409,720.6313949889854,208.8924365167984,3,3,2022,11,13,47,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1
42,182,51.41679546773098,621.365285349083,468.9189887632075,21,10,2019,10,12,15,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0
29,272,50.84844287297501,368.0471907980373,257.374935260482,21,3,2019,19,9,45,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
27,110,83.12237218270357,753.6754714955816,300.90197854044897,21,9,2018,21,53,32,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1
67,232,98.14244605600405,557.7941948181151,460.3502453258783,27,12,2020,2,15,49,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
58,198,80.18449039496262,381.74052857443655,426.6363010818745,3,9,2017,4,46,43,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
43,329,64.04399558848809,849.5390671362586,42.23424099369721,18,2,2017,16,3,54,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
36,100,97.33109750139045,318.12825961870044,347.123446137216,20,7,2015,5,43,58,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0
40,224,16.220024152787225,953.7166788346294,493.08476128620947,1,7,2017,12,13,16,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
33,124,37.825800003655516,65.6204231498507,55.83110075715075,26,11,2024,2,15,10,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
43,200,26.059725039297465,318.8175532117514,5.2149716401539425,3,10,2021,22,39,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1
63,178,58.63841403346595,78.31784145252098,238.87608419463035,16,8,2023,22,58,17,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0
36,359,29.76201239654125,240.13908396791558,203.69980427306882,8,11,2021,15,23,18,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0
38,308,39.374641049351304,626.292528651755,427.50933342321065,27,10,2019,10,30,42,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
56,235,72.49849836502314,520.8536897719189,156.24295708507734,20,2,2021,1,19,22,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
60,146,74.95124492778815,70.62555447923134,49.077290451599254,4,9,2017,7,57,29,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
45,193,66.90634025338505,491.45655892494517,121.53975301189874,22,4,2023,7,53,46,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
78,14,22.350698926512948,604.7892246007025,181.63400424251114,31,7,2023,20,6,40,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
77,187,47.86172967849918,879.0892643548743,154.47847877872027,12,8,2023,2,3,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
53,190,2.3910848954705433,427.93357540421425,175.49710549267732,27,5,2015,19,17,21,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0
55,216,22.350577020097035,402.5249079103716,11.64232391211295,28,1,2018,18,54,18,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
19,205,43.87974521164992,771.4117005887458,364.4409520230644,11,9,2017,5,15,57,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
41,39,16.901009096162625,993.4965971648109,87.73565732246757,12,6,2018,23,31,3,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0
56,51,37.704320057651245,830.9769947354848,334.47536062038364,23,1,2018,14,33,11,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0
39,201,19.694975545857538,728.5438743196496,308.3987263108403,5,4,2015,11,17,42,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0
30,117,64.75168153562818,647.3501478621185,387.1724354721902,15,11,2016,17,39,8,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
60,2,22.003723434455825,324.9673131332929,384.9214215389702,17,11,2023,3,59,41,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0
58,54,34.683282994920106,284.2999405720145,100.03518452976418,13,9,2024,16,56,3,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
35,55,8.13553129457779,118.5570661405771,361.78492627045904,24,1,2015,12,0,5,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
18,222,97.94193918239779,856.198998323447,265.66387834927144,15,5,2022,3,19,35,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0
23,282,36.18439601442811,841.79549355035,176.1299063418117,8,3,2020,15,42,24,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
69,61,27.027477587881418,897.180442851645,271.36594974663143,5,2,2016,3,42,13,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
19,237,30.92790684087107,371.73903426128993,440.81335217471735,10,3,2016,20,3,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
50,38,82.56220379843006,926.9490172421522,349.01985545994245,24,10,2022,13,52,40,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0
48,113,65.23905729295879,981.5738207527945,368.827609164423,7,4,2020,1,20,53,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0
34,309,11.952826037762744,584.6092526258669,248.15372032934502,31,4,2017,23,52,20,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0
44,205,48.38257120034607,953.5268072820393,481.0914915501987,10,2,2020,18,38,10,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1
22,71,86.09614631583327,130.1863586557522,416.5686653323472,31,7,2024,18,41,50,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
55,226,14.115688479230158,584.0221427586811,353.35511665158594,20,11,2017,5,29,17,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0
75,215,44.14355081421459,143.5442857768141,145.37507566656072,30,2,2023,7,3,35,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0
41,196,72.50346472528285,138.15803997142984,66.6605708227036,22,1,2024,19,38,32,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1
48,181,33.231785844162395,763.2650815241446,355.6249791383609,25,9,2018,13,10,36,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
70,275,57.798990161116166,469.2586469209764,456.282681367845,13,7,2018,12,48,20,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
37,179,28.3571579469395,32.94396596699579,255.43901295100514,12,8,2020,12,58,13,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
65,283,64.95676722970244,297.8286888482956,477.94292692641363,15,4,2022,11,39,10,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
19,254,14.754551645824115,870.8397754219928,139.00344032100259,14,2,2017,0,40,51,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
72,166,18.24147577829077,743.01271435724,31.462853555668413,3,3,2022,6,46,22,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1
35,55,47.01378608373629,851.2449029118673,259.66678017644796,27,8,2022,23,30,11,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,288,7.032819627472977,195.66536185117647,6.934790522436285,12,6,2021,10,40,42,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
64,105,5.1148007699787295,747.3151066872282,382.2942631345994,24,3,2024,17,57,27,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1
44,210,3.1290769439457775,252.62879408148575,439.66302730857115,24,4,2021,8,50,44,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1
74,263,55.4774876098003,635.8211578037889,245.3950768891624,18,1,2023,20,33,33,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
52,95,35.20198662221742,148.900775938418,194.301586876317,10,9,2016,4,25,38,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1
41,33,75.67389203828795,438.67506698301077,38.20996630838203,1,6,2019,6,8,58,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1
65,36,16.134864325549472,838.332800162491,206.90759512201234,31,10,2019,21,44,19,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1
25,285,44.09307083386892,931.4483436891978,425.25901986925123,23,5,2019,9,35,3,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1
22,241,77.01414074820191,569.1362477528613,442.22585128550924,24,11,2015,21,47,6,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
63,224,86.10620517212001,533.2994676228961,211.44351638839458,10,7,2021,13,58,26,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1
70,280,25.93365860657941,872.57448496822,264.65464825509304,7,10,2015,22,6,45,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
28,19,52.816976174981725,113.39938803190859,287.51862117609664,17,9,2015,3,59,50,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
45,164,72.07172783051658,329.06741531547425,101.27932682157936,21,12,2018,17,11,47,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1
29,283,66.7671957099138,611.0037329954657,326.22814199111053,4,4,2018,8,31,21,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1
75,148,34.14804467191304,175.22596513888465,365.72059445985815,1,11,2020,12,10,23,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1
67,326,75.44032258655989,728.3012354911984,229.68009678432168,20,8,2021,2,30,28,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
37,292,94.66589552522463,881.2568232800561,238.15426208986108,21,9,2019,9,25,32,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1
70,275,20.37710636844505,99.85058321826202,155.5871344387194,19,3,2024,23,45,16,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
37,328,1.402563737121219,451.4021459102012,275.456608953331,9,9,2019,2,22,51,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,229,41.46237328256745,795.6150903350393,324.2535590777583,14,2,2017,20,1,15,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1
33,310,91.5255948967147,797.5196749534583,485.74134759384583,16,8,2015,13,27,51,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
35,272,49.414566414635715,253.05265622549933,99.2655454078612,1,8,2015,19,18,21,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
77,157,16.57855963252036,428.1728098098701,262.8236845859542,28,3,2015,18,17,32,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0
51,106,4.563119723286885,414.29457757292397,75.53188705481689,25,10,2024,14,52,12,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0
61,308,25.997176360056876,740.1533173511827,245.77953093917742,24,1,2024,22,47,33,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0
73,189,80.59160732160932,849.8139237649223,322.5121043570587,16,6,2024,2,23,54,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0
56,226,52.21548590450515,642.5157653177931,375.5508957125646,14,7,2020,6,57,55,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0
61,74,27.953084813456954,127.57115580287127,297.6704039695454,14,2,2024,16,19,59,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
30,335,90.77307478002642,227.63425727620998,191.59012965998468,23,2,2015,11,31,57,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1
22,325,6.388458650947223,737.8449023232611,157.7287944639671,29,10,2018,13,17,54,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
44,140,73.77286427143538,765.6230751181993,52.39580376951303,1,7,2018,12,2,5,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
50,243,45.090217972493996,942.6045331929312,37.39491660342848,1,10,2017,14,46,31,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0
